Chromosome	Chr	Start	End	Gene_ID	NewGeneName	GeneName
Pf3D7_05_v3	5	841723	842655	PF3D7_0520500	phosphomethylpyrimidine_kinase	phosphomethylpyrimidine_kinase
Pf3D7_05_v3	5	843586	844817	PF3D7_0520600	bis(5'-nucleosyl-tetraphosphatase_[asymmetrical]	bis(5'-nucleosyl-tetraphosphatase_[asymmetrical]
Pf3D7_05_v3	5	845843	848767	PF3D7_0520700	CDC73	CDC73
Pf3D7_05_v3	5	849862	856026	PF3D7_0520800	CP	CP5.20
Pf3D7_05_v3	5	857038	858477	PF3D7_0520900	adenosylhomocysteinase	adenosylhomocysteinase
Pf3D7_05_v3	5	859373	861063	PF3D7_0521000	CPP	CPP5.29
Pf3D7_05_v3	5	861930	867583	PF3D7_0521100	CPP	CPP5.30
Pf3D7_05_v3	5	868892	869878	PF3D7_0521200	CP	CP5.21
Pf3D7_05_v3	5	870184	874570	PF3D7_0521300	zinc_finger_protein	zinc_finger_protein.2
Pf3D7_05_v3	5	875873	877561	PF3D7_0521400	CP	CP5.22
Pf3D7_05_v3	5	878068	879762	PF3D7_0521500	ribosomal_large_subunit_pseudouridylate_synthase	ribosomal_large_subunit_pseudouridylate_synthase
Pf3D7_05_v3	5	880065	880355	PF3D7_0521600	CPP	CPP5.31
Pf3D7_05_v3	5	882376	884901	PF3D7_0521700	ATPdRh_DDX1	ATPdRh_DDX1
Pf3D7_05_v3	5	885714	888232	PF3D7_0521800	AFG1-like_ATPase	AFG1-like_ATPase
Pf3D7_05_v3	5	888657	895144	PF3D7_0521900	CPP	CPP5.32
Pf3D7_05_v3	5	896018	896940	PF3D7_0522000	CPP	CPP5.33
Pf3D7_05_v3	5	897465	899756	PF3D7_0522100	CPP	CPP5.34
Pf3D7_05_v3	5	901414	902173	PF3D7_0522200	transcription_initiation_factor_TFIID_subunit_10	transcription_initiation_factor_TFIID_subunit_10
Pf3D7_05_v3	5	902613	904844	PF3D7_0522300	18S_rRNA_(guanine-N(7-methyltransferase	18S_rRNA_(guanine-N(7-methyltransferase
Pf3D7_05_v3	5	907837	936315	PF3D7_0522400	CPP	CPP5.35
Pf3D7_05_v3	5	937231	938037	PF3D7_0522500	50S_rp_L17,_apicoplast	50S_rp_L17,_apicoplast
Pf3D7_05_v3	5	940249	941700	PF3D7_0522600	inner_membrane_complex_protein	inner_membrane_complex_protein
Pf3D7_05_v3	5	942767	943873	PF3D7_0522700	iron-sulfur_assembly_protein	iron-sulfur_assembly_protein
Pf3D7_05_v3	5	944184	944931	PF3D7_0522800	BUD31	BUD31
Pf3D7_05_v3	5	948951	953609	PF3D7_0522900	zinc_finger_protein	zinc_finger_protein.3
Pf3D7_05_v3	5	957890	962149	PF3D7_0523000	MSP1	MSP1
Pf3D7_05_v3	5	963227	965044	PF3D7_0523100	mitochondrial-processing_peptidase_subunit_alpha	mitochondrial-processing_peptidase_subunit_alpha
Pf3D7_05_v3	5	966123	969737	PF3D7_0523200	heptatricopeptide_repeat-containing_protein	heptatricopeptide_repeat-containing_protein
Pf3D7_05_v3	5	970266	970962	PF3D7_0523300	ApiCOX18	ApiCOX18
Pf3D7_05_v3	5	973518	975876	PF3D7_0523400	DnaJ_protein	DnaJ_protein.1
Pf3D7_05_v3	5	976690	977815	PF3D7_0523500	dynein_light_chain_Tctex-type	dynein_light_chain_Tctex-type
Pf3D7_05_v3	5	978665	979870	PF3D7_0523600	CP	CP5.23
Pf3D7_05_v3	5	980754	985354	PF3D7_0523700	CPMP	CPMP5.2
Pf3D7_05_v3	5	990005	992059	PF3D7_0523800	divalent_metal_transporter	divalent_metal_transporter
Pf3D7_05_v3	5	993433	994607	PF3D7_0523900	MerC	MerC
Pf3D7_05_v3	5	998753	1002124	PF3D7_0524000	karyopherin_beta	karyopherin_beta
Pf3D7_05_v3	5	1004237	1008108	PF3D7_0524100	CPP	CPP5.36
Pf3D7_05_v3	5	1008636	1009404	PF3D7_0524200	CPMP	CPMP5.3
Pf3D7_05_v3	5	1010951	1012171	PF3D7_0524300	CPP	CPP5.37
Pf3D7_05_v3	5	1013453	1014550	PF3D7_0524400	ribosome-interacting_GTPase_1	ribosome-interacting_GTPase_1
Pf3D7_05_v3	5	1016198	1016569	PF3D7_0524500	CPP	CPP5.38
Pf3D7_05_v3	5	1017809	1018582	PF3D7_0524600	50S_rp_L12,_apicoplast	50S_rp_L12,_apicoplast
Pf3D7_05_v3	5	1019585	1019902	PF3D7_0524700	mitochondrial_import_receptor_subunit_TOM22	mitochondrial_import_receptor_subunit_TOM22
Pf3D7_05_v3	5	1021408	1024307	PF3D7_0524800	ubiquitin_fusion_degradation_protein_1	ubiquitin_fusion_degradation_protein_1
Pf3D7_05_v3	5	1027396	1030362	PF3D7_0524900	S-adenosyl-L-methionine-dependent_tRNA_4-demethylwyosine_synthase	S-adenosyl-L-methionine-dependent_tRNA_4-demethylwyosine_synthase
Pf3D7_05_v3	5	1036229	1038343	PF3D7_0525000	zinc_finger_protein	zinc_finger_protein.4
Pf3D7_05_v3	5	1041745	1043766	PF3D7_0525100	acyl-CoA	acyl-CoA
Pf3D7_05_v3	5	1045462	1051253	PF3D7_0525200	structural_maintenance_of_chromosomes_protein_6	structural_maintenance_of_chromosomes_protein_6
Pf3D7_05_v3	5	1052468	1053913	PF3D7_0525300	CP	CP5.24
Pf3D7_05_v3	5	1057651	1059054	PF3D7_0525400	7-helix-1_protein	7-helix-1_protein
Pf3D7_05_v3	5	1059918	1065509	PF3D7_0525500	WD_repeat-containing_protein	WD_repeat-containing_protein.1
Pf3D7_05_v3	5	1066526	1067712	PF3D7_0525600	RNA_methyltransferase	RNA_methyltransferase
Pf3D7_05_v3	5	1068516	1069285	PF3D7_0525700	CP	CP5.25
Pf3D7_05_v3	5	1071247	1072149	PF3D7_0525800	inner_membrane_complex_protein_1g	inner_membrane_complex_protein_1g
Pf3D7_05_v3	5	1073646	1075644	PF3D7_0525900	NIMA_related_kinase_2	NIMA_related_kinase_2
Pf3D7_05_v3	5	1075913	1078333	PF3D7_0526000	RAP_protein	RAP_protein.1
Pf3D7_05_v3	5	1079779	1081008	PF3D7_0526100	CPMP	CPMP5.4
Pf3D7_05_v3	5	1081558	1083816	PF3D7_0526200	ARFGAP2	ARFGAP2
Pf3D7_05_v3	5	1085623	1086594	PF3D7_0526300	WD_repeat-containing_protein_55	WD_repeat-containing_protein_55
Pf3D7_05_v3	5	1088423	1089508	PF3D7_0526400	CPP	CPP5.39
Pf3D7_05_v3	5	1090930	1095084	PF3D7_0526500	CPP	CPP5.40
Pf3D7_05_v3	5	1101203	1114777	PF3D7_0526600	CPP	CPP5.41
Pf3D7_05_v3	5	1117261	1119651	PF3D7_0526700	CP	CP5.26
Pf3D7_05_v3	5	1120704	1121810	PF3D7_0526800	CPP	CPP5.42
Pf3D7_05_v3	5	1123610	1124595	PF3D7_0526900	transmembrane_emp24	transmembrane_emp24
Pf3D7_05_v3	5	1125099	1128146	PF3D7_0527000	DNA_replication_licensing_factor_MCM3	DNA_replication_licensing_factor_MCM3
Pf3D7_05_v3	5	1129959	1130754	PF3D7_0527100	ubiquitin-conjugating_enzyme_E2_N	ubiquitin-conjugating_enzyme_E2_N
Pf3D7_05_v3	5	1132937	1134854	PF3D7_0527200	UCTH14	UCTH14
Pf3D7_05_v3	5	1135976	1137870	PF3D7_0527300	methionine_aminopeptidase_1a	methionine_aminopeptidase_1a
Pf3D7_05_v3	5	1140627	1141154	PF3D7_0527400	CPP	CPP5.43
Pf3D7_05_v3	5	1143618	1145359	PF3D7_0527500	Hsc70-interacting_protein	Hsc70-interacting_protein
Pf3D7_05_v3	5	1145857	1148810	PF3D7_0527600	CPP	CPP5.44
Pf3D7_05_v3	5	1150234	1150306	PF3D7_0527700	tRNA	tRNA.2
Pf3D7_05_v3	5	1151227	1151309	PF3D7_0527800	tRNA	tRNA.3
Pf3D7_05_v3	5	1153676	1155673	PF3D7_0527900	ATPdRh_DDX41	ATPdRh_DDX41
Pf3D7_05_v3	5	1156205	1156579	PF3D7_0528000	proteasome_maturation_factor_UMP1	proteasome_maturation_factor_UMP1
Pf3D7_05_v3	5	1157840	1161553	PF3D7_0528100	AP-1_complex_subunit_beta	AP-1_complex_subunit_beta
Pf3D7_05_v3	5	1163408	1165072	PF3D7_0528200	eukaryotic_translation_initiation_factor_3_subunit_E	eukaryotic_translation_initiation_factor_3_subunit_E
Pf3D7_05_v3	5	1166520	1168010	PF3D7_0528300	CP	CP5.27
Pf3D7_05_v3	5	1171659	1173890	PF3D7_0528400	palmitoyltransferase_DHHC7	palmitoyltransferase_DHHC7
Pf3D7_05_v3	5	1174907	1177067	PF3D7_0528500	F-actin-capping_protein_subunit_alpha	F-actin-capping_protein_subunit_alpha
Pf3D7_05_v3	5	1176969	1177286	PF3D7_0528600	CPP	CPP5.45
Pf3D7_05_v3	5	1178276	1178890	PF3D7_0528700	peptidyl-prolyl_cis-trans_isomerase	peptidyl-prolyl_cis-trans_isomerase.1
Pf3D7_05_v3	5	1180425	1182038	PF3D7_0528800	nucleolar_preribosomal_GTPase	nucleolar_preribosomal_GTPase
Pf3D7_05_v3	5	1183916	1185639	PF3D7_0528900	CP	CP5.28
Pf3D7_05_v3	5	1186787	1188946	PF3D7_0529000	CPP	CPP5.46
Pf3D7_05_v3	5	1191000	1191682	PF3D7_0529100	thioredoxin-like_protein	thioredoxin-like_protein
Pf3D7_05_v3	5	1192973	1195332	PF3D7_0529200	sugar_transporter	sugar_transporter
Pf3D7_05_v3	5	1196315	1197389	PF3D7_0529300	apicoplast_TIC22_protein	apicoplast_TIC22_protein
Pf3D7_05_v3	5	1199165	1205187	PF3D7_0529400	CPP	CPP5.47
Pf3D7_05_v3	5	1206473	1207679	PF3D7_0529500	cell_cycle_regulator_protein	cell_cycle_regulator_protein
Pf3D7_05_v3	5	1208390	1208462	PF3D7_0529600	tRNA	tRNA.4
Pf3D7_05_v3	5	1209006	1212102	PF3D7_0529700	heptatricopeptide_repeat-containing_protein	heptatricopeptide_repeat-containing_protein.1
Pf3D7_05_v3	5	1213533	1219376	PF3D7_0529800	CPP	CPP5.48
Pf3D7_05_v3	5	1220777	1221992	PF3D7_0529900	RING_zinc_finger_protein	RING_zinc_finger_protein
Pf3D7_05_v3	5	1224598	1224891	PF3D7_0530000	CPP	CPP5.49
Pf3D7_05_v3	5	1226883	1227757	PF3D7_0530100	SNARE_protein	SNARE_protein
Pf3D7_05_v3	5	1229077	1230651	PF3D7_0530200	phosphoenolpyruvate/phosphate_translocator	phosphoenolpyruvate/phosphate_translocator
Pf3D7_05_v3	5	1233401	1238086	PF3D7_0530300	CPMP	CPMP5.5
Pf3D7_05_v3	5	1238633	1243987	PF3D7_0530400	CPP	CPP5.50
Pf3D7_05_v3	5	1244751	1248359	PF3D7_0530500	CPMP	CPMP5.6
Pf3D7_05_v3	5	1248368	1249961	PF3D7_0530600	XAP-5_DNA_binding_protein	XAP-5_DNA_binding_protein
Pf3D7_05_v3	5	1250737	1254190	PF3D7_0530700	CPP	CPP5.51
Pf3D7_05_v3	5	1254282	1254796	PF3D7_0530750	dolichol-phosphate_mannosyltransferase_subunit_3	dolichol-phosphate_mannosyltransferase_subunit_3
Pf3D7_05_v3	5	1255221	1257254	PF3D7_0530800	CPW-WPC_family_protein	CPW-WPC_family_protein
Pf3D7_05_v3	5	1257723	1265750	PF3D7_0530900	formin_1	formin_1
Pf3D7_05_v3	5	1267410	1269539	PF3D7_0531000	SURF1	SURF1
Pf3D7_05_v3	5	1270388	1278484	PF3D7_0531100	CPP	CPP5.52
Pf3D7_05_v3	5	1279958	1280599	PF3D7_0531200	rp_S16,_mitochondrial	rp_S16,_mitochondrial
Pf3D7_05_v3	5	1281289	1282254	PF3D7_0531300	CPP	CPP5.53
Pf3D7_05_v3	5	1282591	1286106	PF3D7_0531400	CPP	CPP5.54
Pf3D7_05_v3	5	1288559	1289308	PF3D7_0531500	ncRNA	ncRNA.1
Pf3D7_05_v3	5	1289601	1291692	PF3D7_0531600	18S_ribosomal_RNA	18S_ribosomal_RNA
Pf3D7_05_v3	5	1291693	1292051	PF3D7_0531700	ribosomal_RNA	ribosomal_RNA
Pf3D7_05_v3	5	1292052	1292210	PF3D7_0531800	5.8S_ribosomal_RNA	5.8S_ribosomal_RNA
Pf3D7_05_v3	5	1292211	1292409	PF3D7_0531900	ribosomal_RNA	ribosomal_RNA.1
Pf3D7_05_v3	5	1292410	1296199	PF3D7_0532000	28S_ribosomal_RNA	28S_ribosomal_RNA
Pf3D7_05_v3	5	1301224	1301769	PF3D7_0532100	ETRAMP5	ETRAMP5
Pf3D7_05_v3	5	1303662	1304526	PF3D7_0532200	PHISTc	PHISTc
Pf3D7_05_v3	5	1308278	1309940	PF3D7_0532300	PHISTb	PHISTb
Pf3D7_05_v3	5	1312471	1314154	PF3D7_0532400	lysine-rich_membrane-associated_PHISTb_protein	lysine-rich_membrane-associated_PHISTb_protein
Pf3D7_05_v3	5	1316342	1316846	PF3D7_0532500	PEP	PEP5.1
Pf3D7_05_v3	5	1318531	1319229	PF3D7_0532600	PEP	PEP5.2
Pf3D7_05_v3	5	1322400	1323249	PF3D7_0532700	VAR	VAR.7
Pf3D7_05_v3	5	1324239	1325027	PF3D7_0532800	VAR	VAR.8
Pf3D7_05_v3	5	1326245	1327429	PF3D7_0532900	RIF	RIF.2
Pf3D7_05_v3	5	1329555	1330808	PF3D7_0533000	VAR	VAR.9
Pf3D7_05_v3	5	1333470	1342964	PF3D7_0533100	VAR	VAR.10
Pf3D7_06_v3	6	653	1432	PF3D7_0600100	VAR	VAR
Pf3D7_06_v3	6	3503	12835	PF3D7_0600200	VAR	VAR.1
Pf3D7_06_v3	6	15065	16410	PF3D7_0600300	RIF	RIF
Pf3D7_06_v3	6	18586	22721	PF3D7_0600400	VAR	VAR.2
Pf3D7_06_v3	6	26557	27830	PF3D7_0600500	RIF	RIF.1
Pf3D7_06_v3	6	29618	31484	PF3D7_0600600	EMP1_(PfEMP1,_exon_2	EMP1_(PfEMP1,_exon_2
Pf3D7_06_v3	6	31965	33244	PF3D7_0600700	RIF	RIF.2
Pf3D7_06_v3	6	35355	36595	PF3D7_0600800	VAR	VAR.3
Pf3D7_06_v3	6	38721	39781	PF3D7_0600900	VAR	VAR.4
Pf3D7_06_v3	6	42097	43218	PF3D7_0601000	EPF_4	EPF_4
Pf3D7_06_v3	6	44450	45216	PF3D7_0601100	EPF_3	EPF_3
Pf3D7_06_v3	6	47463	48261	PF3D7_0601200	MC-2TM	MC-2TM
Pf3D7_06_v3	6	48874	49722	PF3D7_0601300	EPF_1	EPF_1
Pf3D7_06_v3	6	51351	52898	PF3D7_0601400	VAR	VAR.5
Pf3D7_06_v3	6	65788	67277	PF3D7_0601500	PHISTb	PHISTb
Pf3D7_06_v3	6	68833	69693	PF3D7_0601600	tetratricopeptide_repeat_protein	tetratricopeptide_repeat_protein
Pf3D7_06_v3	6	70948	71935	PF3D7_0601700	VAR	VAR.6
Pf3D7_06_v3	6	74263	74413	PF3D7_0601800	ncRNA	ncRNA
Pf3D7_06_v3	6	78190	78784	PF3D7_0601900	CPP	CPP6
Pf3D7_06_v3	6	82609	86922	PF3D7_0602000	zinc_finger_protein	zinc_finger_protein
Pf3D7_06_v3	6	92506	96668	PF3D7_0602100	ATPdRh	ATPdRh
Pf3D7_06_v3	6	97890	98951	PF3D7_0602200	MYND-type_zinc_finger_protein	MYND-type_zinc_finger_protein
Pf3D7_06_v3	6	99781	100725	PF3D7_0602300	liver_merozoite_formation_protein	liver_merozoite_formation_protein
Pf3D7_06_v3	6	101385	104561	PF3D7_0602400	elongation_factor_G	elongation_factor_G
Pf3D7_06_v3	6	105503	106642	PF3D7_0602500	geranylgeranyl_transferase_type-2_subunit_beta	geranylgeranyl_transferase_type-2_subunit_beta
Pf3D7_06_v3	6	107037	111664	PF3D7_0602600	SAC3	SAC3
Pf3D7_06_v3	6	113824	115224	PF3D7_0602700	CPP	CPP6.1
Pf3D7_06_v3	6	116084	118024	PF3D7_0602800	JmjC	JmjC
Pf3D7_06_v3	6	118638	120203	PF3D7_0602900	CPP	CPP6.2
Pf3D7_06_v3	6	122634	124412	PF3D7_0603000	CPP	CPP6.3
Pf3D7_06_v3	6	125458	126816	PF3D7_0603100	RNA-binding_protein	RNA-binding_protein
Pf3D7_06_v3	6	128621	130036	PF3D7_0603200	mitochondrial_chaperone_BCS1	mitochondrial_chaperone_BCS1
Pf3D7_06_v3	6	130329	132038	PF3D7_0603300	dihydroorotate_dehydrogenase	dihydroorotate_dehydrogenase
Pf3D7_06_v3	6	133150	136461	PF3D7_0603400	trophozoite_exported_protein_1	trophozoite_exported_protein_1
Pf3D7_06_v3	6	139193	140518	PF3D7_0603500	cation/H+_antiporter	cation/H+_antiporter
Pf3D7_06_v3	6	141418	148943	PF3D7_0603600	AT-rich_interactive	AT-rich_interactive
Pf3D7_06_v3	6	151055	152386	PF3D7_0603700	phenylalanine--tRNA_ligase	phenylalanine--tRNA_ligase
Pf3D7_06_v3	6	152541	160455	PF3D7_0603800	centrosomal_protein_CEP76	centrosomal_protein_CEP76
Pf3D7_06_v3	6	161254	162381	PF3D7_0603900	CPP	CPP6.4
Pf3D7_06_v3	6	163828	169860	PF3D7_0604000	CPP	CPP6.5
Pf3D7_06_v3	6	171301	177240	PF3D7_0604100	AP2_domain_transcription_factor	AP2_domain_transcription_factor
Pf3D7_06_v3	6	180936	181481	PF3D7_0604200	mitochondrial_rp_L41	mitochondrial_rp_L41
Pf3D7_06_v3	6	182216	184537	PF3D7_0604300	CPP	CPP6.6
Pf3D7_06_v3	6	184892	185843	PF3D7_0604400	CP	CP6
Pf3D7_06_v3	6	189012	198078	PF3D7_0604500	CPP	CPP6.7
Pf3D7_06_v3	6	198862	204355	PF3D7_0604600	DNA_helicase	DNA_helicase
Pf3D7_06_v3	6	204640	206207	PF3D7_0604700	glyoxalase_I-like_protein_GILP	glyoxalase_I-like_protein_GILP
Pf3D7_06_v3	6	206855	211159	PF3D7_0604800	RAP_protein	RAP_protein
Pf3D7_06_v3	6	212415	213032	PF3D7_0604900	CPP	CPP6.8
Pf3D7_06_v3	6	213558	214142	PF3D7_0605000	50S_rp_L24	50S_rp_L24
Pf3D7_06_v3	6	217240	219507	PF3D7_0605100	RNA-binding_protein	RNA-binding_protein.1
Pf3D7_06_v3	6	220407	221813	PF3D7_0605200	CP	CP6.1
Pf3D7_06_v3	6	222739	224287	PF3D7_0605300	serine/threonine_protein_kinase	serine/threonine_protein_kinase
Pf3D7_06_v3	6	224613	225095	PF3D7_0605400	calcium-binding_protein	calcium-binding_protein
Pf3D7_06_v3	6	225346	227446	PF3D7_0605500	cyclin_dependent_kinase_binding_protein	cyclin_dependent_kinase_binding_protein
Pf3D7_06_v3	6	228132	234835	PF3D7_0605600	nucleoside_diphosphate_kinase	nucleoside_diphosphate_kinase
Pf3D7_06_v3	6	236397	237251	PF3D7_0605700	CPP	CPP6.9
Pf3D7_06_v3	6	237811	244521	PF3D7_0605800	RAD50	RAD50
Pf3D7_06_v3	6	247640	249166	PF3D7_0605900	long_chain_polyunsaturated_fatty_acid_elongation_enzyme	long_chain_polyunsaturated_fatty_acid_elongation_enzyme
Pf3D7_06_v3	6	250612	253803	PF3D7_0606000	CPP	CPP6.10
Pf3D7_06_v3	6	257604	259974	PF3D7_0606100	RNA-binding_protein	RNAB2
Pf3D7_06_v3	6	261031	261945	PF3D7_0606200	ubiquitin-conjugating_enzyme_E2_PEX4	ubiquitin-conjugating_enzyme_E2_PEX4
Pf3D7_06_v3	6	262826	263194	PF3D7_0606300	CPP	CPP6.11
Pf3D7_06_v3	6	263936	264830	PF3D7_0606400	CPP	CPP6.12
Pf3D7_06_v3	6	265839	268399	PF3D7_0606500	polypyrimidine_tract-binding_protein	polypyrimidine_tract-binding_protein
Pf3D7_06_v3	6	270332	277762	PF3D7_0606600	CPP	CPP6.13
Pf3D7_06_v3	6	282049	287017	PF3D7_0606700	coatomer_alpha_subunit	coatomer_alpha_subunit
Pf3D7_06_v3	6	288377	289276	PF3D7_0606800	VFT_protein	VFT_protein
Pf3D7_06_v3	6	290426	291085	PF3D7_0606900	glutaredoxin-like_protein	glutaredoxin-like_protein
Pf3D7_06_v3	6	293864	296797	PF3D7_0607000	translation_initiation_factor_IF-2	translation_initiation_factor_IF-2
Pf3D7_06_v3	6	297941	301197	PF3D7_0607100	MYND-type_zinc_finger_protein	MYND-type_zinc_finger_protein.1
Pf3D7_06_v3	6	301874	303290	PF3D7_0607200	RING_zinc_finger_protein	RING_zinc_finger_protein
Pf3D7_06_v3	6	304638	306042	PF3D7_0607300	uroporphyrinogen_III_decarboxylase	uroporphyrinogen_III_decarboxylase
Pf3D7_06_v3	6	306384	309961	PF3D7_0607400	G-protein_associated_signal_transduction_protein	G-protein_associated_signal_transduction_protein
Pf3D7_06_v3	6	311550	313115	PF3D7_0607500	4-hydroxybenzoate_polyprenyltransferase	4-hydroxybenzoate_polyprenyltransferase
Pf3D7_06_v3	6	313856	316882	PF3D7_0607600	spindle_assembly_abnormal_protein_6	spindle_assembly_abnormal_protein_6
Pf3D7_06_v3	6	320740	328998	PF3D7_0607700	CPP	CPP6.14
Pf3D7_06_v3	6	329537	331725	PF3D7_0607800	GTP-binding_protein	GTP-binding_protein
Pf3D7_06_v3	6	332343	334934	PF3D7_0607900	CPP	CPP6.15
Pf3D7_06_v3	6	335107	337368	PF3D7_0608000	diphthine_methyltransferase	diphthine_methyltransferase
Pf3D7_06_v3	6	337792	341760	PF3D7_0608100	CPP	CPP6.16
Pf3D7_06_v3	6	341874	342821	PF3D7_0608200	CPP	CPP6.17
Pf3D7_06_v3	6	343212	347507	PF3D7_0608300	heptatricopeptide_repeat-containing_protein	heptatricopeptide_repeat-containing_protein
Pf3D7_06_v3	6	348010	349371	PF3D7_0608310	sorting_assembly_machinery_50_kDa_subunit	sorting_assembly_machinery_50_kDa_subunit
Pf3D7_06_v3	6	349946	350515	PF3D7_0608400	CPP	CPP6.18
Pf3D7_06_v3	6	351780	352775	PF3D7_0608500	proteasome_subunit_alpha_type-2	proteasome_subunit_alpha_type-2
Pf3D7_06_v3	6	355229	356276	PF3D7_0608600	CPP	CPP6.19
Pf3D7_06_v3	6	358391	360203	PF3D7_0608700	zeta	zeta
Pf3D7_06_v3	6	362635	363879	PF3D7_0608800	ornithine_aminotransferase	ornithine_aminotransferase
Pf3D7_06_v3	6	365287	368459	PF3D7_0608900	CPP	CPP6.20
Pf3D7_06_v3	6	370261	388494	PF3D7_0609000	nucleoporin_NUP637	nucleoporin_NUP637
Pf3D7_06_v3	6	388915	390748	PF3D7_0609100	zinc_transporter_ZIP1	zinc_transporter_ZIP1
Pf3D7_06_v3	6	392991	394611	PF3D7_0609200	citrate_synthase-like_protein	citrate_synthase-like_protein
Pf3D7_06_v3	6	396242	399289	PF3D7_0609300	CPP	CPP6.21
Pf3D7_06_v3	6	399813	401624	PF3D7_0609400	mitochondrial_cardiolipin_synthase	mitochondrial_cardiolipin_synthase
Pf3D7_06_v3	6	402722	407242	PF3D7_0609500	CPP	CPP6.22
Pf3D7_06_v3	6	408041	412002	PF3D7_0609600	CPP	CPP6.23
Pf3D7_06_v3	6	413652	419781	PF3D7_0609700	CPP	CPP6.24
Pf3D7_06_v3	6	421157	422622	PF3D7_0609800	palmitoyltransferase_DHHC2	palmitoyltransferase_DHHC2
Pf3D7_06_v3	6	425805	431858	PF3D7_0609900	CPP	CPP6.25
Pf3D7_06_v3	6	433008	434178	PF3D7_0610000	mitochondrial_rp_L19_precursor	mitochondrial_rp_L19_precursor
Pf3D7_06_v3	6	434807	436465	PF3D7_0610100	pre-mRNA-splicing_factor_SLU7	pre-mRNA-splicing_factor_SLU7
Pf3D7_06_v3	6	437663	440545	PF3D7_0610200	RNA-binding_protein_25	RNA-binding_protein_25
Pf3D7_06_v3	6	442806	443219	PF3D7_0610300	ncRNA	ncRNA.1
Pf3D7_06_v3	6	444747	445157	PF3D7_0610400	histone_H3	histone_H3
Pf3D7_06_v3	6	445761	446363	PF3D7_0610500	peptidyl-tRNA_hydrolase_PTRHD1	peptidyl-tRNA_hydrolase_PTRHD1
Pf3D7_06_v3	6	449291	451461	PF3D7_0610600	calcium-dependent_protein_kinase_2	calcium-dependent_protein_kinase_2
Pf3D7_06_v3	6	452667	453446	PF3D7_0610700	CPP	CPP6.26
Pf3D7_06_v3	6	453671	455689	PF3D7_0610800	transketolase	transketolase
Pf3D7_06_v3	6	456747	460589	PF3D7_0610900	transcription_elongation_factor_SPT5	transcription_elongation_factor_SPT5
Pf3D7_06_v3	6	463564	464676	PF3D7_0611000	SNARE_associated_Golgi_protein	SNARE_associated_Golgi_protein
Pf3D7_06_v3	6	466198	466449	PF3D7_0611100	succinate_dehydrogenase_subunit_3	succinate_dehydrogenase_subunit_3
Pf3D7_06_v3	6	467481	468642	PF3D7_0611200	AP2_domain_transcription_factor	AP2_domain_transcription_factor.1
Pf3D7_06_v3	6	470049	471224	PF3D7_0611300	ATP_SAP	ATP_SAP
Pf3D7_06_v3	6	471658	474150	PF3D7_0611400	SWIB/MDM2	SWIB/MDM2
Pf3D7_06_v3	6	482825	483907	PF3D7_0611500	CP	CP6.2
Pf3D7_06_v3	6	485114	487066	PF3D7_0611600	basal_complex_transmembrane_protein_1	basal_complex_transmembrane_protein_1
Pf3D7_06_v3	6	488579	489287	PF3D7_0611700	60S_rp_L39	60S_rp_L39
Pf3D7_06_v3	6	490858	501140	PF3D7_0611800	CPP	CPP6.27
Pf3D7_06_v3	6	506380	507198	PF3D7_0611900	lsm12	lsm12
Pf3D7_06_v3	6	507678	508286	PF3D7_0612000	CPP	CPP6.28
Pf3D7_06_v3	6	509160	511130	PF3D7_0612100	eukaryotic_translation_initiation_factor_3_subunit_L	eukaryotic_translation_initiation_factor_3_subunit_L
Pf3D7_06_v3	6	512972	519548	PF3D7_0612200	leucine-rich_repeat_protein	leucine-rich_repeat_protein
Pf3D7_06_v3	6	520751	521107	PF3D7_0612300	transmembrane_protein_234	transmembrane_protein_234
Pf3D7_06_v3	6	521228	521938	PF3D7_0612400	CPP	CPP6.29
Pf3D7_06_v3	6	522300	522665	PF3D7_0612500	CPP	CPP6.30
Pf3D7_06_v3	6	523657	525105	PF3D7_0612600	cytoplasmic_tRNA_2-thiolation_protein_1	cytoplasmic_tRNA_2-thiolation_protein_1
Pf3D7_06_v3	6	525987	527030	PF3D7_0612700	P12	P12
Pf3D7_06_v3	6	528060	529175	PF3D7_0612800	6-cp	6-cp
Pf3D7_06_v3	6	531126	533186	PF3D7_0612900	nucleolar_GTP-binding_protein_1	nucleolar_GTP-binding_protein_1
Pf3D7_06_v3	6	533907	535364	PF3D7_0613000	CPP	CPP6.31
Pf3D7_06_v3	6	537778	538585	PF3D7_0613100	CPP	CPP6.32
Pf3D7_06_v3	6	539304	539674	PF3D7_0613200	CPP	CPP6.33
Pf3D7_06_v3	6	540077	544798	PF3D7_0613300	rhoptry_protein_ROP14	rhoptry_protein_ROP14
Pf3D7_06_v3	6	546964	547741	PF3D7_0613400	50S_rp_L18,_apicoplast	50S_rp_L18,_apicoplast
Pf3D7_06_v3	6	548280	552371	PF3D7_0613500	AP-3_complex_subunit_beta	AP-3_complex_subunit_beta
Pf3D7_06_v3	6	554457	558228	PF3D7_0613600	CPP	CPP6.34
Pf3D7_06_v3	6	559349	561460	PF3D7_0613700	syntaxin-binding_protein	syntaxin-binding_protein
Pf3D7_06_v3	6	566139	578993	PF3D7_0613800	AP2_domain_transcription_factor	AP2_domain_transcription_factor.2
Pf3D7_06_v3	6	579435	585896	PF3D7_0613900	myosin_E	myosin_E
